facility_id,lob,covenant_type,current_value,covenant_limit,status,reporting_date
F0085_02,Corporate Banking,Cash Flow Leverage,3.2,4.0,Compliant,2024-09-30
F0085_02,Corporate Banking,Liquidity,1.73,1.0,Compliant,2024-09-30
F0085_02,Corporate Banking,Fixed Charge Coverage,2.29,1.25,Compliant,2024-12-31
F0085_02,Corporate Banking,Cash Flow Leverage,2.04,4.0,Compliant,2024-12-31
F0085_02,Corporate Banking,Liquidity,2.2,1.0,Compliant,2024-12-31
F0085_02,Corporate Banking,Fixed Charge Coverage,2.15,1.25,Compliant,2025-03-31
F0085_02,Corporate Banking,Cash Flow Leverage,3.01,4.0,Compliant,2025-03-31
F0085_02,Corporate Banking,Liquidity,2.27,1.0,Compliant,2025-03-31
F0085_02,Corporate Banking,Fixed Charge Coverage,2.1,1.25,Compliant,2025-06-30
F0085_02,Corporate Banking,Cash Flow Leverage,2.3,4.0,Compliant,2025-06-30
F0085_02,Corporate Banking,Liquidity,2.28,1.0,Compliant,2025-06-30
F0085_02,Corporate Banking,Fixed Charge Coverage,2.78,1.25,Compliant,2025-09-30
F0085_02,Corporate Banking,Cash Flow Leverage,2.94,4.0,Compliant,2025-09-30
F0085_02,Corporate Banking,Liquidity,2.29,1.0,Compliant,2025-09-30
F0085_03,Corporate Banking,Fixed Charge Coverage,3.22,1.25,Compliant,2024-06-30
F0085_03,Corporate Banking,Cash Flow Leverage,4.08,4.0,Violation,2024-06-30
F0085_03,Corporate Banking,Liquidity,1.9,1.0,Compliant,2024-06-30
F0085_03,Corporate Banking,Fixed Charge Coverage,2.48,1.25,Compliant,2024-09-30
F0085_03,Corporate Banking,Cash Flow Leverage,4.13,4.0,Violation,2024-09-30
F0085_03,Corporate Banking,Liquidity,1.9,1.0,Compliant,2024-09-30
F0085_03,Corporate Banking,Fixed Charge Coverage,3.01,1.25,Compliant,2024-12-31
F0085_03,Corporate Banking,Cash Flow Leverage,5.16,4.0,Violation,2024-12-31
F0085_03,Corporate Banking,Liquidity,1.82,1.0,Compliant,2024-12-31
F0085_03,Corporate Banking,Fixed Charge Coverage,2.72,1.25,Compliant,2025-03-31
F0085_03,Corporate Banking,Cash Flow Leverage,4.91,4.0,Violation,2025-03-31
F0085_03,Corporate Banking,Liquidity,2.55,1.0,Compliant,2025-03-31
F0085_03,Corporate Banking,Fixed Charge Coverage,2.41,1.25,Compliant,2025-06-30
F0085_03,Corporate Banking,Cash Flow Leverage,4.36,4.0,Violation,2025-06-30
F0085_03,Corporate Banking,Liquidity,1.87,1.0,Compliant,2025-06-30
F0085_03,Corporate Banking,Fixed Charge Coverage,3.42,1.25,Compliant,2025-09-30
F0085_03,Corporate Banking,Cash Flow Leverage,4.75,4.0,Violation,2025-09-30
F0085_03,Corporate Banking,Liquidity,2.16,1.0,Compliant,2025-09-30
F0086_01,Corporate Banking,Fixed Charge Coverage,1.45,1.25,Compliant,2021-06-30
F0086_01,Corporate Banking,Cash Flow Leverage,4.4,4.0,Violation,2021-06-30
F0086_01,Corporate Banking,Liquidity,1.15,1.0,Compliant,2021-06-30
F0086_01,Corporate Banking,Fixed Charge Coverage,1.65,1.25,Compliant,2021-09-30
F0086_01,Corporate Banking,Cash Flow Leverage,4.27,4.0,Violation,2021-09-30
F0086_01,Corporate Banking,Liquidity,1.14,1.0,Compliant,2021-09-30
F0086_01,Corporate Banking,Fixed Charge Coverage,1.49,1.25,Compliant,2021-12-31
F0086_01,Corporate Banking,Cash Flow Leverage,4.09,4.0,Violation,2021-12-31
F0086_01,Corporate Banking,Liquidity,1.31,1.0,Compliant,2021-12-31
F0086_01,Corporate Banking,Fixed Charge Coverage,2.07,1.25,Compliant,2022-03-31
F0086_01,Corporate Banking,Cash Flow Leverage,4.34,4.0,Violation,2022-03-31
F0086_01,Corporate Banking,Liquidity,0.86,1.0,Violation,2022-03-31
F0086_01,Corporate Banking,Fixed Charge Coverage,1.28,1.25,Compliant,2022-06-30
F0086_01,Corporate Banking,Cash Flow Leverage,3.8,4.0,Compliant,2022-06-30
F0086_01,Corporate Banking,Liquidity,1.03,1.0,Compliant,2022-06-30
F0086_01,Corporate Banking,Fixed Charge Coverage,1.88,1.25,Compliant,2022-09-30
F0086_01,Corporate Banking,Cash Flow Leverage,4.18,4.0,Violation,2022-09-30
F0086_01,Corporate Banking,Liquidity,1.03,1.0,Compliant,2022-09-30
F0086_01,Corporate Banking,Fixed Charge Coverage,1.03,1.25,Violation,2022-12-31
F0086_01,Corporate Banking,Cash Flow Leverage,4.27,4.0,Violation,2022-12-31
F0086_01,Corporate Banking,Liquidity,1.11,1.0,Compliant,2022-12-31
F0086_01,Corporate Banking,Fixed Charge Coverage,1.34,1.25,Compliant,2023-03-31
F0086_01,Corporate Banking,Cash Flow Leverage,4.05,4.0,Violation,2023-03-31
F0086_01,Corporate Banking,Liquidity,1.26,1.0,Compliant,2023-03-31
F0086_01,Corporate Banking,Fixed Charge Coverage,1.81,1.25,Compliant,2023-06-30
F0086_01,Corporate Banking,Cash Flow Leverage,3.45,4.0,Compliant,2023-06-30
F0086_01,Corporate Banking,Liquidity,1.08,1.0,Compliant,2023-06-30
F0086_01,Corporate Banking,Fixed Charge Coverage,1.97,1.25,Compliant,2023-09-30
F0086_01,Corporate Banking,Cash Flow Leverage,4.55,4.0,Violation,2023-09-30
F0086_01,Corporate Banking,Liquidity,1.3,1.0,Compliant,2023-09-30
F0086_01,Corporate Banking,Fixed Charge Coverage,1.91,1.25,Compliant,2023-12-31
F0086_01,Corporate Banking,Cash Flow Leverage,3.89,4.0,Compliant,2023-12-31
F0086_01,Corporate Banking,Liquidity,1.07,1.0,Compliant,2023-12-31
F0086_01,Corporate Banking,Fixed Charge Coverage,1.79,1.25,Compliant,2024-03-31
F0086_01,Corporate Banking,Cash Flow Leverage,3.45,4.0,Compliant,2024-03-31
F0086_01,Corporate Banking,Liquidity,1.35,1.0,Compliant,2024-03-31
F0086_01,Corporate Banking,Fixed Charge Coverage,1.77,1.25,Compliant,2024-06-30
F0086_01,Corporate Banking,Cash Flow Leverage,4.64,4.0,Violation,2024-06-30
F0086_01,Corporate Banking,Liquidity,1.06,1.0,Compliant,2024-06-30
F0086_01,Corporate Banking,Fixed Charge Coverage,1.58,1.25,Compliant,2024-09-30
F0086_01,Corporate Banking,Cash Flow Leverage,4.12,4.0,Violation,2024-09-30
F0086_01,Corporate Banking,Liquidity,1.07,1.0,Compliant,2024-09-30
F0086_01,Corporate Banking,Fixed Charge Coverage,1.59,1.25,Compliant,2024-12-31
F0086_01,Corporate Banking,Cash Flow Leverage,4.85,4.0,Violation,2024-12-31
F0086_01,Corporate Banking,Liquidity,1.17,1.0,Compliant,2024-12-31
F0086_01,Corporate Banking,Fixed Charge Coverage,1.18,1.25,Violation,2025-03-31
F0086_01,Corporate Banking,Cash Flow Leverage,4.13,4.0,Violation,2025-03-31
F0086_01,Corporate Banking,Liquidity,0.69,1.0,Violation,2025-03-31
F0086_01,Corporate Banking,Fixed Charge Coverage,0.87,1.25,Violation,2025-06-30
F0086_01,Corporate Banking,Cash Flow Leverage,4.06,4.0,Violation,2025-06-30
F0086_01,Corporate Banking,Liquidity,1.37,1.0,Compliant,2025-06-30
F0086_01,Corporate Banking,Fixed Charge Coverage,1.5,1.25,Compliant,2025-09-30
F0086_01,Corporate Banking,Cash Flow Leverage,4.12,4.0,Violation,2025-09-30
F0086_01,Corporate Banking,Liquidity,0.99,1.0,Violation,2025-09-30
F0086_02,Corporate Banking,Fixed Charge Coverage,3.28,1.25,Compliant,2022-06-30
F0086_02,Corporate Banking,Cash Flow Leverage,6.04,4.0,Violation,2022-06-30
F0086_02,Corporate Banking,Liquidity,1.67,1.0,Compliant,2022-06-30
F0086_02,Corporate Banking,Fixed Charge Coverage,3.04,1.25,Compliant,2022-09-30
F0086_02,Corporate Banking,Cash Flow Leverage,6.11,4.0,Violation,2022-09-30
F0086_02,Corporate Banking,Liquidity,2.17,1.0,Compliant,2022-09-30
F0086_02,Corporate Banking,Fixed Charge Coverage,3.56,1.25,Compliant,2022-12-31
F0086_02,Corporate Banking,Cash Flow Leverage,5.76,4.0,Violation,2022-12-31
F0086_02,Corporate Banking,Liquidity,2.05,1.0,Compliant,2022-12-31
F0086_02,Corporate Banking,Fixed Charge Coverage,3.2,1.25,Compliant,2023-03-31
F0086_02,Corporate Banking,Cash Flow Leverage,6.08,4.0,Violation,2023-03-31
F0086_02,Corporate Banking,Liquidity,2.07,1.0,Compliant,2023-03-31
F0086_02,Corporate Banking,Fixed Charge Coverage,3.16,1.25,Compliant,2023-06-30
F0086_02,Corporate Banking,Cash Flow Leverage,5.83,4.0,Violation,2023-06-30
F0086_02,Corporate Banking,Liquidity,1.54,1.0,Compliant,2023-06-30
F0086_02,Corporate Banking,Fixed Charge Coverage,3.22,1.25,Compliant,2023-09-30
F0086_02,Corporate Banking,Cash Flow Leverage,6.79,4.0,Violation,2023-09-30
F0086_02,Corporate Banking,Liquidity,1.87,1.0,Compliant,2023-09-30
F0086_02,Corporate Banking,Fixed Charge Coverage,2.95,1.25,Compliant,2023-12-31
F0086_02,Corporate Banking,Cash Flow Leverage,5.95,4.0,Violation,2023-12-31
F0086_02,Corporate Banking,Liquidity,2.07,1.0,Compliant,2023-12-31
F0086_02,Corporate Banking,Fixed Charge Coverage,2.91,1.25,Compliant,2024-03-31
F0086_02,Corporate Banking,Cash Flow Leverage,5.91,4.0,Violation,2024-03-31
F0086_02,Corporate Banking,Liquidity,1.98,1.0,Compliant,2024-03-31
F0086_02,Corporate Banking,Fixed Charge Coverage,3.39,1.25,Compliant,2024-06-30
F0086_02,Corporate Banking,Cash Flow Leverage,6.19,4.0,Violation,2024-06-30
F0086_02,Corporate Banking,Liquidity,2.19,1.0,Compliant,2024-06-30
F0086_02,Corporate Banking,Fixed Charge Coverage,3.15,1.25,Compliant,2024-09-30
F0086_02,Corporate Banking,Cash Flow Leverage,5.31,4.0,Violation,2024-09-30
F0086_02,Corporate Banking,Liquidity,2.18,1.0,Compliant,2024-09-30
F0086_02,Corporate Banking,Fixed Charge Coverage,2.76,1.25,Compliant,2024-12-31
F0086_02,Corporate Banking,Cash Flow Leverage,6.49,4.0,Violation,2024-12-31
F0086_02,Corporate Banking,Liquidity,1.98,1.0,Compliant,2024-12-31
F0086_02,Corporate Banking,Fixed Charge Coverage,3.63,1.25,Compliant,2025-03-31
F0086_02,Corporate Banking,Cash Flow Leverage,5.86,4.0,Violation,2025-03-31
F0086_02,Corporate Banking,Liquidity,2.52,1.0,Compliant,2025-03-31
F0086_02,Corporate Banking,Fixed Charge Coverage,3.95,1.25,Compliant,2025-06-30
F0086_02,Corporate Banking,Cash Flow Leverage,5.68,4.0,Violation,2025-06-30
F0086_02,Corporate Banking,Liquidity,2.27,1.0,Compliant,2025-06-30
F0086_02,Corporate Banking,Fixed Charge Coverage,2.49,1.25,Compliant,2025-09-30
F0086_02,Corporate Banking,Cash Flow Leverage,5.81,4.0,Violation,2025-09-30
F0086_02,Corporate Banking,Liquidity,2.04,1.0,Compliant,2025-09-30
F0087_01,Corporate Banking,Fixed Charge Coverage,1.8,1.25,Compliant,2021-06-30
F0087_01,Corporate Banking,Cash Flow Leverage,5.25,4.0,Violation,2021-06-30
F0087_01,Corporate Banking,Liquidity,1.33,1.0,Compliant,2021-06-30
F0087_01,Corporate Banking,Fixed Charge Coverage,1.92,1.25,Compliant,2021-09-30
F0087_01,Corporate Banking,Cash Flow Leverage,5.21,4.0,Violation,2021-09-30
F0087_01,Corporate Banking,Liquidity,1.03,1.0,Compliant,2021-09-30
F0087_01,Corporate Banking,Fixed Charge Coverage,2.27,1.25,Compliant,2021-12-31
F0087_01,Corporate Banking,Cash Flow Leverage,5.37,4.0,Violation,2021-12-31
F0087_01,Corporate Banking,Liquidity,1.38,1.0,Compliant,2021-12-31
F0087_01,Corporate Banking,Fixed Charge Coverage,1.43,1.25,Compliant,2022-03-31
F0087_01,Corporate Banking,Cash Flow Leverage,4.84,4.0,Violation,2022-03-31
F0087_01,Corporate Banking,Liquidity,1.13,1.0,Compliant,2022-03-31
F0087_01,Corporate Banking,Fixed Charge Coverage,2.56,1.25,Compliant,2022-06-30
F0087_01,Corporate Banking,Cash Flow Leverage,5.47,4.0,Violation,2022-06-30
F0087_01,Corporate Banking,Liquidity,1.12,1.0,Compliant,2022-06-30
F0087_01,Corporate Banking,Fixed Charge Coverage,1.41,1.25,Compliant,2022-09-30
F0087_01,Corporate Banking,Cash Flow Leverage,4.9,4.0,Violation,2022-09-30
F0087_01,Corporate Banking,Liquidity,1.39,1.0,Compliant,2022-09-30
F0087_01,Corporate Banking,Fixed Charge Coverage,1.4,1.25,Compliant,2022-12-31
F0087_01,Corporate Banking,Cash Flow Leverage,4.17,4.0,Violation,2022-12-31
F0087_01,Corporate Banking,Liquidity,1.63,1.0,Compliant,2022-12-31
F0087_01,Corporate Banking,Fixed Charge Coverage,2.19,1.25,Compliant,2023-03-31
F0087_01,Corporate Banking,Cash Flow Leverage,4.97,4.0,Violation,2023-03-31
F0087_01,Corporate Banking,Liquidity,1.09,1.0,Compliant,2023-03-31
F0087_01,Corporate Banking,Fixed Charge Coverage,2.16,1.25,Compliant,2023-06-30
F0087_01,Corporate Banking,Cash Flow Leverage,5.56,4.0,Violation,2023-06-30
F0087_01,Corporate Banking,Liquidity,1.09,1.0,Compliant,2023-06-30
F0087_01,Corporate Banking,Fixed Charge Coverage,1.49,1.25,Compliant,2023-09-30
F0087_01,Corporate Banking,Cash Flow Leverage,4.92,4.0,Violation,2023-09-30
F0087_01,Corporate Banking,Liquidity,1.44,1.0,Compliant,2023-09-30
F0087_01,Corporate Banking,Fixed Charge Coverage,1.72,1.25,Compliant,2023-12-31
F0087_01,Corporate Banking,Cash Flow Leverage,4.44,4.0,Violation,2023-12-31
F0087_01,Corporate Banking,Liquidity,1.63,1.0,Compliant,2023-12-31
F0087_01,Corporate Banking,Fixed Charge Coverage,1.98,1.25,Compliant,2024-03-31
F0087_01,Corporate Banking,Cash Flow Leverage,4.89,4.0,Violation,2024-03-31
F0087_01,Corporate Banking,Liquidity,0.92,1.0,Violation,2024-03-31
F0087_01,Corporate Banking,Fixed Charge Coverage,1.66,1.25,Compliant,2024-06-30
F0087_01,Corporate Banking,Cash Flow Leverage,4.54,4.0,Violation,2024-06-30
F0087_01,Corporate Banking,Liquidity,1.12,1.0,Compliant,2024-06-30
F0087_01,Corporate Banking,Fixed Charge Coverage,1.52,1.25,Compliant,2024-09-30
F0087_01,Corporate Banking,Cash Flow Leverage,5.4,4.0,Violation,2024-09-30
F0087_01,Corporate Banking,Liquidity,1.64,1.0,Compliant,2024-09-30
F0087_01,Corporate Banking,Fixed Charge Coverage,2.31,1.25,Compliant,2024-12-31
F0087_01,Corporate Banking,Cash Flow Leverage,5.8,4.0,Violation,2024-12-31
F0087_01,Corporate Banking,Liquidity,0.78,1.0,Violation,2024-12-31
F0087_01,Corporate Banking,Fixed Charge Coverage,1.36,1.25,Compliant,2025-03-31
F0087_01,Corporate Banking,Cash Flow Leverage,4.99,4.0,Violation,2025-03-31
F0087_01,Corporate Banking,Liquidity,1.05,1.0,Compliant,2025-03-31
F0087_01,Corporate Banking,Fixed Charge Coverage,1.78,1.25,Compliant,2025-06-30
F0087_01,Corporate Banking,Cash Flow Leverage,5.36,4.0,Violation,2025-06-30
F0087_01,Corporate Banking,Liquidity,1.17,1.0,Compliant,2025-06-30
F0087_01,Corporate Banking,Fixed Charge Coverage,2.23,1.25,Compliant,2025-09-30
F0087_01,Corporate Banking,Cash Flow Leverage,3.94,4.0,Compliant,2025-09-30
F0087_01,Corporate Banking,Liquidity,1.03,1.0,Compliant,2025-09-30
F0087_02,Corporate Banking,Fixed Charge Coverage,2.92,1.25,Compliant,2024-06-30
F0087_02,Corporate Banking,Cash Flow Leverage,2.69,4.0,Compliant,2024-06-30
F0087_02,Corporate Banking,Liquidity,2.6,1.0,Compliant,2024-06-30
F0087_02,Corporate Banking,Fixed Charge Coverage,3.41,1.25,Compliant,2024-09-30
F0087_02,Corporate Banking,Cash Flow Leverage,2.46,4.0,Compliant,2024-09-30
F0087_02,Corporate Banking,Liquidity,2.84,1.0,Compliant,2024-09-30
F0087_02,Corporate Banking,Fixed Charge Coverage,3.13,1.25,Compliant,2024-12-31
F0087_02,Corporate Banking,Cash Flow Leverage,2.97,4.0,Compliant,2024-12-31
F0087_02,Corporate Banking,Liquidity,2.92,1.0,Compliant,2024-12-31
F0087_02,Corporate Banking,Fixed Charge Coverage,3.43,1.25,Compliant,2025-03-31
F0087_02,Corporate Banking,Cash Flow Leverage,2.83,4.0,Compliant,2025-03-31
F0087_02,Corporate Banking,Liquidity,2.87,1.0,Compliant,2025-03-31
F0087_02,Corporate Banking,Fixed Charge Coverage,2.87,1.25,Compliant,2025-06-30
F0087_02,Corporate Banking,Cash Flow Leverage,2.7,4.0,Compliant,2025-06-30
F0087_02,Corporate Banking,Liquidity,2.99,1.0,Compliant,2025-06-30
F0087_02,Corporate Banking,Fixed Charge Coverage,3.77,1.25,Compliant,2025-09-30
F0087_02,Corporate Banking,Cash Flow Leverage,3.2,4.0,Compliant,2025-09-30
F0087_02,Corporate Banking,Liquidity,2.94,1.0,Compliant,2025-09-30
F0088_01,Corporate Banking,Fixed Charge Coverage,2.59,1.25,Compliant,2023-03-31
F0088_01,Corporate Banking,Cash Flow Leverage,2.74,4.0,Compliant,2023-03-31
F0088_01,Corporate Banking,Liquidity,1.74,1.0,Compliant,2023-03-31
F0088_01,Corporate Banking,Fixed Charge Coverage,1.79,1.25,Compliant,2023-06-30
F0088_01,Corporate Banking,Cash Flow Leverage,2.78,4.0,Compliant,2023-06-30
F0088_01,Corporate Banking,Liquidity,1.79,1.0,Compliant,2023-06-30
F0088_01,Corporate Banking,Fixed Charge Coverage,2.24,1.25,Compliant,2023-09-30
F0088_01,Corporate Banking,Cash Flow Leverage,3.31,4.0,Compliant,2023-09-30
F0088_01,Corporate Banking,Liquidity,1.81,1.0,Compliant,2023-09-30
F0088_01,Corporate Banking,Fixed Charge Coverage,1.72,1.25,Compliant,2023-12-31
F0088_01,Corporate Banking,Cash Flow Leverage,2.12,4.0,Compliant,2023-12-31
F0088_01,Corporate Banking,Liquidity,2.08,1.0,Compliant,2023-12-31
F0088_01,Corporate Banking,Fixed Charge Coverage,2.31,1.25,Compliant,2024-03-31
F0088_01,Corporate Banking,Cash Flow Leverage,2.77,4.0,Compliant,2024-03-31
F0088_01,Corporate Banking,Liquidity,1.78,1.0,Compliant,2024-03-31
F0088_01,Corporate Banking,Fixed Charge Coverage,1.97,1.25,Compliant,2024-06-30
F0088_01,Corporate Banking,Cash Flow Leverage,2.93,4.0,Compliant,2024-06-30
F0088_01,Corporate Banking,Liquidity,1.59,1.0,Compliant,2024-06-30
F0088_01,Corporate Banking,Fixed Charge Coverage,2.48,1.25,Compliant,2024-09-30
F0088_01,Corporate Banking,Cash Flow Leverage,3.07,4.0,Compliant,2024-09-30
F0088_01,Corporate Banking,Liquidity,1.63,1.0,Compliant,2024-09-30
F0088_01,Corporate Banking,Fixed Charge Coverage,1.81,1.25,Compliant,2024-12-31
F0088_01,Corporate Banking,Cash Flow Leverage,2.46,4.0,Compliant,2024-12-31
F0088_01,Corporate Banking,Liquidity,1.98,1.0,Compliant,2024-12-31
F0088_01,Corporate Banking,Fixed Charge Coverage,1.96,1.25,Compliant,2025-03-31
F0088_01,Corporate Banking,Cash Flow Leverage,2.18,4.0,Compliant,2025-03-31
F0088_01,Corporate Banking,Liquidity,1.6,1.0,Compliant,2025-03-31
F0088_01,Corporate Banking,Fixed Charge Coverage,1.82,1.25,Compliant,2025-06-30
F0088_01,Corporate Banking,Cash Flow Leverage,2.48,4.0,Compliant,2025-06-30
F0088_01,Corporate Banking,Liquidity,2.04,1.0,Compliant,2025-06-30
F0088_01,Corporate Banking,Fixed Charge Coverage,2.04,1.25,Compliant,2025-09-30
F0088_01,Corporate Banking,Cash Flow Leverage,3.16,4.0,Compliant,2025-09-30
F0088_01,Corporate Banking,Liquidity,1.73,1.0,Compliant,2025-09-30
F0088_02,Corporate Banking,Fixed Charge Coverage,3.07,1.25,Compliant,2021-06-30
F0088_02,Corporate Banking,Cash Flow Leverage,6.22,4.0,Violation,2021-06-30
F0088_02,Corporate Banking,Liquidity,1.36,1.0,Compliant,2021-06-30
F0088_02,Corporate Banking,Fixed Charge Coverage,2.52,1.25,Compliant,2021-09-30
F0088_02,Corporate Banking,Cash Flow Leverage,4.45,4.0,Violation,2021-09-30
F0088_02,Corporate Banking,Liquidity,1.31,1.0,Compliant,2021-09-30
F0088_02,Corporate Banking,Fixed Charge Coverage,2.69,1.25,Compliant,2021-12-31
F0088_02,Corporate Banking,Cash Flow Leverage,5.06,4.0,Violation,2021-12-31
F0088_02,Corporate Banking,Liquidity,1.17,1.0,Compliant,2021-12-31
F0088_02,Corporate Banking,Fixed Charge Coverage,2.5,1.25,Compliant,2022-03-31
F0088_02,Corporate Banking,Cash Flow Leverage,5.19,4.0,Violation,2022-03-31
F0088_02,Corporate Banking,Liquidity,1.06,1.0,Compliant,2022-03-31
F0088_02,Corporate Banking,Fixed Charge Coverage,2.67,1.25,Compliant,2022-06-30
F0088_02,Corporate Banking,Cash Flow Leverage,5.21,4.0,Violation,2022-06-30
F0088_02,Corporate Banking,Liquidity,1.11,1.0,Compliant,2022-06-30
F0089_01,Corporate Banking,Fixed Charge Coverage,3.34,1.25,Compliant,2023-12-31
F0089_01,Corporate Banking,Cash Flow Leverage,5.31,4.0,Violation,2023-12-31
F0089_01,Corporate Banking,Liquidity,1.85,1.0,Compliant,2023-12-31
F0089_01,Corporate Banking,Fixed Charge Coverage,2.98,1.25,Compliant,2024-03-31
F0089_01,Corporate Banking,Cash Flow Leverage,5.32,4.0,Violation,2024-03-31
F0089_01,Corporate Banking,Liquidity,1.79,1.0,Compliant,2024-03-31
F0089_01,Corporate Banking,Fixed Charge Coverage,3.18,1.25,Compliant,2024-06-30
F0089_01,Corporate Banking,Cash Flow Leverage,5.36,4.0,Violation,2024-06-30
F0089_01,Corporate Banking,Liquidity,1.97,1.0,Compliant,2024-06-30
F0089_01,Corporate Banking,Fixed Charge Coverage,3.21,1.25,Compliant,2024-09-30
F0089_01,Corporate Banking,Cash Flow Leverage,4.77,4.0,Violation,2024-09-30
F0089_01,Corporate Banking,Liquidity,1.71,1.0,Compliant,2024-09-30
F0089_01,Corporate Banking,Fixed Charge Coverage,2.53,1.25,Compliant,2024-12-31
F0089_01,Corporate Banking,Cash Flow Leverage,4.94,4.0,Violation,2024-12-31
F0089_01,Corporate Banking,Liquidity,1.97,1.0,Compliant,2024-12-31
F0089_01,Corporate Banking,Fixed Charge Coverage,3.14,1.25,Compliant,2025-03-31
F0089_01,Corporate Banking,Cash Flow Leverage,4.19,4.0,Violation,2025-03-31
F0089_01,Corporate Banking,Liquidity,1.48,1.0,Compliant,2025-03-31
F0089_01,Corporate Banking,Fixed Charge Coverage,3.19,1.25,Compliant,2025-06-30
F0089_01,Corporate Banking,Cash Flow Leverage,5.2,4.0,Violation,2025-06-30
F0089_01,Corporate Banking,Liquidity,1.96,1.0,Compliant,2025-06-30
F0089_01,Corporate Banking,Fixed Charge Coverage,2.97,1.25,Compliant,2025-09-30
F0089_01,Corporate Banking,Cash Flow Leverage,6.07,4.0,Violation,2025-09-30
F0089_01,Corporate Banking,Liquidity,1.71,1.0,Compliant,2025-09-30
F0089_02,Corporate Banking,Fixed Charge Coverage,2.88,1.25,Compliant,2021-06-30
F0089_02,Corporate Banking,Cash Flow Leverage,3.73,4.0,Compliant,2021-06-30
F0089_02,Corporate Banking,Liquidity,2.15,1.0,Compliant,2021-06-30
F0089_02,Corporate Banking,Fixed Charge Coverage,3.1,1.25,Compliant,2021-09-30
F0089_02,Corporate Banking,Cash Flow Leverage,3.7,4.0,Compliant,2021-09-30
F0089_02,Corporate Banking,Liquidity,2.12,1.0,Compliant,2021-09-30
F0089_02,Corporate Banking,Fixed Charge Coverage,2.83,1.25,Compliant,2021-12-31
F0089_02,Corporate Banking,Cash Flow Leverage,4.1,4.0,Violation,2021-12-31
F0089_02,Corporate Banking,Liquidity,1.89,1.0,Compliant,2021-12-31
F0089_02,Corporate Banking,Fixed Charge Coverage,2.86,1.25,Compliant,2022-03-31
F0089_02,Corporate Banking,Cash Flow Leverage,3.53,4.0,Compliant,2022-03-31
F0089_02,Corporate Banking,Liquidity,2.05,1.0,Compliant,2022-03-31
F0089_02,Corporate Banking,Fixed Charge Coverage,2.75,1.25,Compliant,2022-06-30
F0089_02,Corporate Banking,Cash Flow Leverage,3.33,4.0,Compliant,2022-06-30
