facility_id,obligor_name,obligor_rating,balance,origination_date,maturity_date,reporting_date,lob,industry,free_cash_flow,fixed_charge_coverage,cash_flow_leverage,liquidity,profitability,growth,sir,cre_property_type,msa,noi,property_value,dscr,ltv
F0112_01,Dynamic Systems Co,7,8056327.05,2022-12-23,2024-12-23,2024-03-31,CRE,,,,,,,,,Mixed Use,Dallas,914179.86,10810438.61,1.96,74.52
F0112_01,Dynamic Systems Co,7,6145321.14,2022-12-23,2024-12-23,2024-06-30,CRE,,,,,,,,,Mixed Use,Dallas,1005152.8,10653060.3,2.14,57.69
F0112_01,Dynamic Systems Co,7,5924356.29,2022-12-23,2024-12-23,2024-09-30,CRE,,,,,,,,,Mixed Use,Dallas,1001116.31,10774822.06,2.39,54.98
F0112_01,Dynamic Systems Co,7,7494439.25,2022-12-23,2024-12-23,2024-12-31,CRE,,,,,,,,,Mixed Use,Dallas,1091496.63,9941673.97,1.58,75.38
F0112_01,Dynamic Systems Co,6,5490632.13,2022-12-23,2024-12-23,2025-03-31,CRE,,,,,,,,,Mixed Use,Dallas,1059566.31,11197521.98,1.99,49.03
F0112_01,Dynamic Systems Co,6,6971189.06,2022-12-23,2024-12-23,2025-06-30,CRE,,,,,,,,,Mixed Use,Dallas,946801.18,10528282.84,2.16,66.21
F0112_01,Dynamic Systems Co,6,6102463.34,2022-12-23,2024-12-23,2025-09-30,CRE,,,,,,,,,Mixed Use,Dallas,1028733.74,9375690.98,2.3,65.09
F0112_02,Dynamic Systems Co,15,7238764.47,2022-10-05,2025-10-02,2022-12-31,CRE,,,,,,,,,Mixed Use,Dallas,735035.37,12436562.09,2.59,58.21
F0112_02,Dynamic Systems Co,16,7058100.75,2022-10-05,2025-10-02,2023-03-31,CRE,,,,,,,,,Mixed Use,Dallas,749799.79,12197417.61,2.07,57.87
F0112_02,Dynamic Systems Co,16,6882143.19,2022-10-05,2025-10-02,2023-06-30,CRE,,,,,,,,,Mixed Use,Dallas,898411.98,12930417.21,2.08,53.22
F0112_02,Dynamic Systems Co,16,7084805.6,2022-10-05,2025-10-02,2023-09-30,CRE,,,,,,,,,Mixed Use,Dallas,866648.96,11917065.92,1.97,59.45
F0112_02,Dynamic Systems Co,15,8337296.47,2022-10-05,2025-10-02,2023-12-31,CRE,,,,,,,,,Mixed Use,Dallas,815717.92,12832080.02,2.5,64.97
F0112_02,Dynamic Systems Co,15,6746768.76,2022-10-05,2025-10-02,2024-03-31,CRE,,,,,,,,,Mixed Use,Dallas,850313.84,12982459.74,2.05,51.97
F0112_02,Dynamic Systems Co,16,6363154.62,2022-10-05,2025-10-02,2024-06-30,CRE,,,,,,,,,Mixed Use,Dallas,758736.31,13018449.35,2.3,48.88
F0112_02,Dynamic Systems Co,16,6471400.22,2022-10-05,2025-10-02,2024-09-30,CRE,,,,,,,,,Mixed Use,Dallas,825645.53,12845181.11,1.92,50.38
F0112_02,Dynamic Systems Co,16,6661085.15,2022-10-05,2025-10-02,2024-12-31,CRE,,,,,,,,,Mixed Use,Dallas,809812.05,12209561.93,2.07,54.56
F0112_02,Dynamic Systems Co,16,7798561.49,2022-10-05,2025-10-02,2025-03-31,CRE,,,,,,,,,Mixed Use,Dallas,821382.48,13819515.67,2.09,56.43
F0112_02,Dynamic Systems Co,16,8502880.24,2022-10-05,2025-10-02,2025-06-30,CRE,,,,,,,,,Mixed Use,Dallas,784201.72,12246194.58,2.1,69.43
F0112_02,Dynamic Systems Co,16,6841309.76,2022-10-05,2025-10-02,2025-09-30,CRE,,,,,,,,,Mixed Use,Dallas,766118.63,12326016.18,1.95,55.5
F0112_03,Dynamic Systems Co,8,24001633.38,2022-02-22,2024-12-07,2022-03-31,CRE,,,,,,,,,Mixed Use,Dallas,2565540.61,43190697.63,1.34,55.57
F0112_03,Dynamic Systems Co,8,23774439.69,2022-02-22,2024-12-07,2022-06-30,CRE,,,,,,,,,Mixed Use,Dallas,2942564.76,47243230.19,1.62,50.32
F0112_03,Dynamic Systems Co,10,19488414.2,2022-02-22,2024-12-07,2022-09-30,CRE,,,,,,,,,Mixed Use,Dallas,3097299.96,44162331.77,1.08,44.13
F0112_03,Dynamic Systems Co,10,22288269.86,2022-02-22,2024-12-07,2022-12-31,CRE,,,,,,,,,Mixed Use,Dallas,3108329.83,45506806.83,1.07,48.98
F0112_03,Dynamic Systems Co,10,20893021.58,2022-02-22,2024-12-07,2023-03-31,CRE,,,,,,,,,Mixed Use,Dallas,2858361.45,45460418.83,0.81,45.96
F0112_03,Dynamic Systems Co,10,19415658.48,2022-02-22,2024-12-07,2023-06-30,CRE,,,,,,,,,Mixed Use,Dallas,2777670.81,41102618.32,1.44,47.24
F0112_03,Dynamic Systems Co,10,19419617.57,2022-02-22,2024-12-07,2023-09-30,CRE,,,,,,,,,Mixed Use,Dallas,3250395.17,46639278.07,1.0,41.64
F0112_03,Dynamic Systems Co,9,25227565.67,2022-02-22,2024-12-07,2023-12-31,CRE,,,,,,,,,Mixed Use,Dallas,3504844.08,42109930.24,1.12,59.91
F0112_03,Dynamic Systems Co,9,19236048.94,2022-02-22,2024-12-07,2024-03-31,CRE,,,,,,,,,Mixed Use,Dallas,2811139.84,43272326.83,1.14,44.45
F0112_03,Dynamic Systems Co,9,24369872.97,2022-02-22,2024-12-07,2024-06-30,CRE,,,,,,,,,Mixed Use,Dallas,3134111.68,43098153.17,1.55,56.55
F0112_03,Dynamic Systems Co,9,22811795.38,2022-02-22,2024-12-07,2024-09-30,CRE,,,,,,,,,Mixed Use,Dallas,3146607.95,43049603.71,1.21,52.99
F0112_03,Dynamic Systems Co,10,22193014.78,2022-02-22,2024-12-07,2024-12-31,CRE,,,,,,,,,Mixed Use,Dallas,2887592.68,45829572.67,1.07,48.43
F0112_03,Dynamic Systems Co,10,25712743.37,2022-02-22,2024-12-07,2025-03-31,CRE,,,,,,,,,Mixed Use,Dallas,3144065.98,42638645.57,1.23,60.3
F0112_03,Dynamic Systems Co,10,25705627.86,2022-02-22,2024-12-07,2025-06-30,CRE,,,,,,,,,Mixed Use,Dallas,2895983.02,42452153.53,1.26,60.55
F0112_03,Dynamic Systems Co,10,22167457.58,2022-02-22,2024-12-07,2025-09-30,CRE,,,,,,,,,Mixed Use,Dallas,3325549.17,47530669.35,1.25,46.64
F0113_01,Global Solutions Corp,14,3216596.51,2022-11-30,2027-09-22,2022-12-31,CRE,,,,,,,,,Hotel,Columbus,407673.04,4851932.07,2.0,66.3
F0113_01,Global Solutions Corp,14,3492705.73,2022-11-30,2027-09-22,2023-03-31,CRE,,,,,,,,,Hotel,Columbus,424908.97,5270188.95,2.08,66.27
F0113_01,Global Solutions Corp,14,2895256.74,2022-11-30,2027-09-22,2023-06-30,CRE,,,,,,,,,Hotel,Columbus,404215.88,4502108.15,1.96,64.31
F0113_01,Global Solutions Corp,12,2842270.23,2022-11-30,2027-09-22,2023-09-30,CRE,,,,,,,,,Hotel,Columbus,378243.08,4728880.79,1.81,60.1
F0113_01,Global Solutions Corp,12,3165338.76,2022-11-30,2027-09-22,2023-12-31,CRE,,,,,,,,,Hotel,Columbus,373402.71,4790575.55,1.7,66.07
F0113_01,Global Solutions Corp,13,2775902.79,2022-11-30,2027-09-22,2024-03-31,CRE,,,,,,,,,Hotel,Columbus,301810.36,4502229.61,2.14,61.66
F0113_01,Global Solutions Corp,13,2819039.45,2022-11-30,2027-09-22,2024-06-30,CRE,,,,,,,,,Hotel,Columbus,357143.47,4879282.38,2.2,57.78
F0113_01,Global Solutions Corp,12,3398657.31,2022-11-30,2027-09-22,2024-09-30,CRE,,,,,,,,,Hotel,Columbus,382645.58,4574199.58,1.79,74.3
F0113_01,Global Solutions Corp,12,2891920.71,2022-11-30,2027-09-22,2024-12-31,CRE,,,,,,,,,Hotel,Columbus,388165.56,4443148.85,1.74,65.09
F0113_01,Global Solutions Corp,10,2860996.07,2022-11-30,2027-09-22,2025-03-31,CRE,,,,,,,,,Hotel,Columbus,366552.75,4780863.11,1.87,59.84
F0113_01,Global Solutions Corp,10,3140036.35,2022-11-30,2027-09-22,2025-06-30,CRE,,,,,,,,,Hotel,Columbus,380156.49,5064198.15,1.73,62.0
F0113_01,Global Solutions Corp,10,2680309.8,2022-11-30,2027-09-22,2025-09-30,CRE,,,,,,,,,Hotel,Columbus,424293.13,5119660.59,1.64,52.35
F0114_01,International Tech Enterprises,9,24603155.16,2022-09-07,2027-07-13,2022-09-30,CRE,,,,,,,,,Industrial,Jacksonville,2844472.81,30195391.15,1.17,81.48
F0114_01,International Tech Enterprises,9,22015095.69,2022-09-07,2027-07-13,2022-12-31,CRE,,,,,,,,,Industrial,Jacksonville,2541089.22,31329457.09,1.6,70.27
F0114_01,International Tech Enterprises,9,25347713.6,2022-09-07,2027-07-13,2023-03-31,CRE,,,,,,,,,Industrial,Jacksonville,2730006.25,32894106.04,0.92,77.06
F0114_01,International Tech Enterprises,9,20165388.38,2022-09-07,2027-07-13,2023-06-30,CRE,,,,,,,,,Industrial,Jacksonville,2445824.31,33197032.33,1.09,60.74
F0114_01,International Tech Enterprises,9,25089574.1,2022-09-07,2027-07-13,2023-09-30,CRE,,,,,,,,,Industrial,Jacksonville,2461621.05,35532359.56,1.08,70.61
F0114_01,International Tech Enterprises,9,23156869.53,2022-09-07,2027-07-13,2023-12-31,CRE,,,,,,,,,Industrial,Jacksonville,2600870.84,33390463.34,1.22,69.35
F0114_01,International Tech Enterprises,9,22902577.92,2022-09-07,2027-07-13,2024-03-31,CRE,,,,,,,,,Industrial,Jacksonville,2644456.58,31663485.48,1.46,72.33
F0114_01,International Tech Enterprises,10,21830181.31,2022-09-07,2027-07-13,2024-06-30,CRE,,,,,,,,,Industrial,Jacksonville,2852033.88,34226133.66,1.48,63.78
F0114_01,International Tech Enterprises,10,21784531.29,2022-09-07,2027-07-13,2024-09-30,CRE,,,,,,,,,Industrial,Jacksonville,2645885.64,33291078.26,1.08,65.44
F0114_01,International Tech Enterprises,8,22158879.03,2022-09-07,2027-07-13,2024-12-31,CRE,,,,,,,,,Industrial,Jacksonville,2770738.92,32747391.49,1.29,67.67
F0114_01,International Tech Enterprises,8,20400508.39,2022-09-07,2027-07-13,2025-03-31,CRE,,,,,,,,,Industrial,Jacksonville,2637882.42,33643023.83,1.28,60.64
F0114_01,International Tech Enterprises,9,24693033.42,2022-09-07,2027-07-13,2025-06-30,CRE,,,,,,,,,Industrial,Jacksonville,2572920.66,35607373.06,1.32,69.35
F0114_01,International Tech Enterprises,9,21724329.07,2022-09-07,2027-07-13,2025-09-30,CRE,,,,,,,,,Industrial,Jacksonville,2572222.35,33874003.83,1.68,64.13
F0114_02,International Tech Enterprises,9,41900690.73,2022-08-13,2025-08-12,2022-09-30,CRE,,,,,,,,,Industrial,Jacksonville,4737547.12,66135421.88,1.61,63.36
F0114_02,International Tech Enterprises,7,37564258.53,2022-08-13,2025-08-12,2022-12-31,CRE,,,,,,,,,Industrial,Jacksonville,4498071.12,70240136.37,1.58,53.48
F0114_02,International Tech Enterprises,8,42420188.85,2022-08-13,2025-08-12,2023-03-31,CRE,,,,,,,,,Industrial,Jacksonville,4843952.78,67435072.92,1.24,62.91
F0114_02,International Tech Enterprises,9,39024602.31,2022-08-13,2025-08-12,2023-06-30,CRE,,,,,,,,,Industrial,Jacksonville,4797576.43,71411696.9,1.48,54.65
F0114_02,International Tech Enterprises,9,44873692.38,2022-08-13,2025-08-12,2023-09-30,CRE,,,,,,,,,Industrial,Jacksonville,4571578.65,66195808.81,1.39,67.79
F0114_02,International Tech Enterprises,9,39351723.75,2022-08-13,2025-08-12,2023-12-31,CRE,,,,,,,,,Industrial,Jacksonville,4391033.78,67264096.19,1.55,58.5
F0114_02,International Tech Enterprises,9,44623241.64,2022-08-13,2025-08-12,2024-03-31,CRE,,,,,,,,,Industrial,Jacksonville,4337219.79,69997844.61,1.37,63.75
F0114_02,International Tech Enterprises,9,36776713.79,2022-08-13,2025-08-12,2024-06-30,CRE,,,,,,,,,Industrial,Jacksonville,4793657.13,68256185.33,1.71,53.88
F0114_02,International Tech Enterprises,9,48010870.52,2022-08-13,2025-08-12,2024-09-30,CRE,,,,,,,,,Industrial,Jacksonville,4741818.66,66897803.59,1.58,71.77
F0114_02,International Tech Enterprises,9,47593814.12,2022-08-13,2025-08-12,2024-12-31,CRE,,,,,,,,,Industrial,Jacksonville,4004773.39,69695512.36,1.21,68.29
F0114_02,International Tech Enterprises,8,29708934.06,2022-08-13,2025-08-12,2025-03-31,CRE,,,,,,,,,Industrial,Jacksonville,5046563.45,69452496.79,1.89,42.78
F0114_02,International Tech Enterprises,9,38455812.24,2022-08-13,2025-08-12,2025-06-30,CRE,,,,,,,,,Industrial,Jacksonville,4598862.12,78767547.68,1.56,48.82
F0114_02,International Tech Enterprises,9,38805913.72,2022-08-13,2025-08-12,2025-09-30,CRE,,,,,,,,,Industrial,Jacksonville,4257202.54,72342592.0,1.58,53.64
F0114_03,International Tech Enterprises,12,12123065.91,2022-07-10,2027-11-04,2022-09-30,CRE,,,,,,,,,Industrial,Jacksonville,3063460.83,33617720.5,1.76,36.06
F0114_03,International Tech Enterprises,11,16008394.02,2022-07-10,2027-11-04,2022-12-31,CRE,,,,,,,,,Industrial,Jacksonville,2501511.13,30179735.27,1.81,53.04
F0114_03,International Tech Enterprises,11,17261555.19,2022-07-10,2027-11-04,2023-03-31,CRE,,,,,,,,,Industrial,Jacksonville,2780987.36,33111665.74,1.4,52.13
F0114_03,International Tech Enterprises,11,14855930.66,2022-07-10,2027-11-04,2023-06-30,CRE,,,,,,,,,Industrial,Jacksonville,2463738.46,30091474.89,1.62,49.37
F0114_03,International Tech Enterprises,11,15513419.01,2022-07-10,2027-11-04,2023-09-30,CRE,,,,,,,,,Industrial,Jacksonville,2588285.82,32039304.57,2.05,48.42
F0114_03,International Tech Enterprises,11,13155753.4,2022-07-10,2027-11-04,2023-12-31,CRE,,,,,,,,,Industrial,Jacksonville,2677025.89,31430044.58,1.49,41.86
F0114_03,International Tech Enterprises,11,12621143.08,2022-07-10,2027-11-04,2024-03-31,CRE,,,,,,,,,Industrial,Jacksonville,2773509.67,31845569.54,1.69,39.63
F0114_03,International Tech Enterprises,11,14457139.61,2022-07-10,2027-11-04,2024-06-30,CRE,,,,,,,,,Industrial,Jacksonville,2803181.03,32933349.29,1.55,43.9
F0114_03,International Tech Enterprises,11,17499839.11,2022-07-10,2027-11-04,2024-09-30,CRE,,,,,,,,,Industrial,Jacksonville,2245655.33,27812529.16,1.55,62.92
F0114_03,International Tech Enterprises,13,14933742.01,2022-07-10,2027-11-04,2024-12-31,CRE,,,,,,,,,Industrial,Jacksonville,2663636.75,30288708.52,1.32,49.3
F0114_03,International Tech Enterprises,13,13580883.63,2022-07-10,2027-11-04,2025-03-31,CRE,,,,,,,,,Industrial,Jacksonville,2795128.4,32678898.48,1.61,41.56
F0114_03,International Tech Enterprises,13,15292115.94,2022-07-10,2027-11-04,2025-06-30,CRE,,,,,,,,,Industrial,Jacksonville,2269986.81,32025228.35,1.49,47.75
F0114_03,International Tech Enterprises,15,13522542.67,2022-07-10,2027-11-04,2025-09-30,CRE,,,,,,,,,Industrial,Jacksonville,2855573.52,31535832.99,1.46,42.88
F0115_01,International Group LLC,6,10810281.72,2020-07-29,2023-05-06,2020-09-30,CRE,,,,,,,,,Industrial,Houston,2453864.72,33002794.18,1.1,32.76
F0115_01,International Group LLC,6,14839785.25,2020-07-29,2023-05-06,2020-12-31,CRE,,,,,,,,,Industrial,Houston,2425674.37,29479653.99,1.59,50.34
F0115_01,International Group LLC,6,11421342.85,2020-07-29,2023-05-06,2021-03-31,CRE,,,,,,,,,Industrial,Houston,2584534.7,30770212.04,1.75,37.12
F0115_01,International Group LLC,6,12651696.37,2020-07-29,2023-05-06,2021-06-30,CRE,,,,,,,,,Industrial,Houston,2515075.35,30190115.73,1.38,41.91
F0115_01,International Group LLC,6,13142731.84,2020-07-29,2023-05-06,2021-09-30,CRE,,,,,,,,,Industrial,Houston,2451286.06,31848336.68,1.81,41.27
F0115_01,International Group LLC,6,13204967.75,2020-07-29,2023-05-06,2021-12-31,CRE,,,,,,,,,Industrial,Houston,2671192.34,33555785.52,1.48,39.35
F0115_01,International Group LLC,6,12886437.64,2020-07-29,2023-05-06,2022-03-31,CRE,,,,,,,,,Industrial,Houston,2648267.32,30907778.63,1.48,41.69
F0115_01,International Group LLC,6,10577133.69,2020-07-29,2023-05-06,2022-06-30,CRE,,,,,,,,,Industrial,Houston,2697577.77,29957893.16,1.34,35.31
F0115_01,International Group LLC,5,11232463.13,2020-07-29,2023-05-06,2022-09-30,CRE,,,,,,,,,Industrial,Houston,2613260.82,29825060.52,1.19,37.66
F0115_01,International Group LLC,5,14179341.07,2020-07-29,2023-05-06,2022-12-31,CRE,,,,,,,,,Industrial,Houston,2771486.66,30285250.75,1.67,46.82
F0115_01,International Group LLC,5,13540806.14,2020-07-29,2023-05-06,2023-03-31,CRE,,,,,,,,,Industrial,Houston,2412566.29,29053829.79,1.2,46.61
F0115_01,International Group LLC,5,13992000.02,2020-07-29,2023-05-06,2023-06-30,CRE,,,,,,,,,Industrial,Houston,2432102.43,30063009.3,1.71,46.54
F0115_01,International Group LLC,5,10116967.55,2020-07-29,2023-05-06,2023-09-30,CRE,,,,,,,,,Industrial,Houston,2526693.94,30046524.86,1.62,33.67
F0115_01,International Group LLC,5,11970899.68,2020-07-29,2023-05-06,2023-12-31,CRE,,,,,,,,,Industrial,Houston,2410120.16,31328219.01,1.34,38.21
F0115_01,International Group LLC,5,13704431.25,2020-07-29,2023-05-06,2024-03-31,CRE,,,,,,,,,Industrial,Houston,2070236.27,29600156.22,1.47,46.3
F0115_01,International Group LLC,5,12307880.64,2020-07-29,2023-05-06,2024-06-30,CRE,,,,,,,,,Industrial,Houston,2025958.15,31565705.78,1.46,38.99
F0115_01,International Group LLC,7,14385777.23,2020-07-29,2023-05-06,2024-09-30,CRE,,,,,,,,,Industrial,Houston,2380368.77,30592229.81,1.68,47.02
F0115_01,International Group LLC,7,12609400.9,2020-07-29,2023-05-06,2024-12-31,CRE,,,,,,,,,Industrial,Houston,2832820.88,33303703.05,1.35,37.86
F0115_01,International Group LLC,7,12213337.46,2020-07-29,2023-05-06,2025-03-31,CRE,,,,,,,,,Industrial,Houston,2397181.05,28822428.06,1.34,42.37
F0115_01,International Group LLC,7,11182805.43,2020-07-29,2023-05-06,2025-06-30,CRE,,,,,,,,,Industrial,Houston,2559805.54,31150099.37,1.49,35.9
F0115_01,International Group LLC,7,13042826.87,2020-07-29,2023-05-06,2025-09-30,CRE,,,,,,,,,Industrial,Houston,2559909.78,27833312.02,1.64,46.86
F0115_02,International Group LLC,11,3903513.3,2022-09-24,2027-02-19,2022-09-30,CRE,,,,,,,,,Industrial,Houston,304539.47,4617733.07,1.1,84.53
F0115_02,International Group LLC,11,3393193.4,2022-09-24,2027-02-19,2022-12-31,CRE,,,,,,,,,Industrial,Houston,356463.22,4862041.02,1.54,69.79
F0115_02,International Group LLC,11,3442176.23,2022-09-24,2027-02-19,2023-03-31,CRE,,,,,,,,,Industrial,Houston,353496.74,4576375.22,1.29,75.22
F0115_02,International Group LLC,11,3749453.77,2022-09-24,2027-02-19,2023-06-30,CRE,,,,,,,,,Industrial,Houston,391325.9,4777942.9,1.17,78.47
F0115_02,International Group LLC,11,3287647.82,2022-09-24,2027-02-19,2023-09-30,CRE,,,,,,,,,Industrial,Houston,399701.2,5126554.04,1.36,64.13
F0115_02,International Group LLC,11,2809143.07,2022-09-24,2027-02-19,2023-12-31,CRE,,,,,,,,,Industrial,Houston,326077.56,5269208.32,1.42,53.31
F0115_02,International Group LLC,11,3892485.72,2022-09-24,2027-02-19,2024-03-31,CRE,,,,,,,,,Industrial,Houston,376334.65,5091878.74,1.39,76.44
F0115_02,International Group LLC,11,4035097.77,2022-09-24,2027-02-19,2024-06-30,CRE,,,,,,,,,Industrial,Houston,418796.95,5045838.31,1.74,79.97
F0115_02,International Group LLC,11,3821089.11,2022-09-24,2027-02-19,2024-09-30,CRE,,,,,,,,,Industrial,Houston,398885.65,5307701.68,1.3,71.99
F0115_02,International Group LLC,12,3792458.32,2022-09-24,2027-02-19,2024-12-31,CRE,,,,,,,,,Industrial,Houston,402383.15,5322743.43,1.16,71.25
F0115_02,International Group LLC,12,3784455.67,2022-09-24,2027-02-19,2025-03-31,CRE,,,,,,,,,Industrial,Houston,373766.08,4791581.16,1.48,78.98
F0115_02,International Group LLC,12,3820313.78,2022-09-24,2027-02-19,2025-06-30,CRE,,,,,,,,,Industrial,Houston,379057.1,5246316.47,1.33,72.82
F0115_02,International Group LLC,12,3426007.06,2022-09-24,2027-02-19,2025-09-30,CRE,,,,,,,,,Industrial,Houston,372559.54,5372054.66,1.29,63.77
F0115_03,International Group LLC,11,4403312.57,2021-07-17,2025-01-11,2021-09-30,CRE,,,,,,,,,Industrial,Houston,458470.09,7463081.52,2.85,59.0
F0115_03,International Group LLC,12,4659097.72,2021-07-17,2025-01-11,2021-12-31,CRE,,,,,,,,,Industrial,Houston,572765.1,7689092.18,2.48,60.59
F0115_03,International Group LLC,12,4338471.85,2021-07-17,2025-01-11,2022-03-31,CRE,,,,,,,,,Industrial,Houston,575469.52,7298011.19,2.74,59.45
F0115_03,International Group LLC,12,4358888.52,2021-07-17,2025-01-11,2022-06-30,CRE,,,,,,,,,Industrial,Houston,555018.85,6140301.67,2.2,70.99
F0115_03,International Group LLC,14,4509402.14,2021-07-17,2025-01-11,2022-09-30,CRE,,,,,,,,,Industrial,Houston,587111.1,7049054.12,2.56,63.97
F0115_03,International Group LLC,14,5067393.5,2021-07-17,2025-01-11,2022-12-31,CRE,,,,,,,,,Industrial,Houston,574352.15,6758799.71,2.65,74.97
F0115_03,International Group LLC,16,5217674.43,2021-07-17,2025-01-11,2023-03-31,CRE,,,,,,,,,Industrial,Houston,601072.39,7376348.51,2.6,70.74
F0115_03,International Group LLC,16,4204883.31,2021-07-17,2025-01-11,2023-06-30,CRE,,,,,,,,,Industrial,Houston,557387.11,6894740.93,2.74,60.99
F0115_03,International Group LLC,16,4843582.01,2021-07-17,2025-01-11,2023-09-30,CRE,,,,,,,,,Industrial,Houston,581684.27,7606459.63,2.52,63.68
F0115_03,International Group LLC,16,4633189.58,2021-07-17,2025-01-11,2023-12-31,CRE,,,,,,,,,Industrial,Houston,559264.02,7567952.61,2.51,61.22
F0115_03,International Group LLC,16,4777407.61,2021-07-17,2025-01-11,2024-03-31,CRE,,,,,,,,,Industrial,Houston,585158.62,7121628.19,2.93,67.08
F0115_03,International Group LLC,16,4331022.15,2021-07-17,2025-01-11,2024-06-30,CRE,,,,,,,,,Industrial,Houston,550785.79,8394676.43,2.49,51.59
F0115_03,International Group LLC,16,4976249.59,2021-07-17,2025-01-11,2024-09-30,CRE,,,,,,,,,Industrial,Houston,662255.13,7191661.39,2.57,69.19
F0115_03,International Group LLC,16,4812868.26,2021-07-17,2025-01-11,2024-12-31,CRE,,,,,,,,,Industrial,Houston,601344.03,7268725.07,2.51,66.21
F0115_03,International Group LLC,16,4011729.46,2021-07-17,2025-01-11,2025-03-31,CRE,,,,,,,,,Industrial,Houston,526624.84,7025523.62,2.34,57.1
F0115_03,International Group LLC,16,5750164.81,2021-07-17,2025-01-11,2025-06-30,CRE,,,,,,,,,Industrial,Houston,653127.45,6508332.33,2.41,88.35
F0115_03,International Group LLC,16,4803911.54,2021-07-17,2025-01-11,2025-09-30,CRE,,,,,,,,,Industrial,Houston,563524.26,7498635.53,2.71,64.06
F0116_01,Excellence Tech Industries,11,8864313.21,2023-10-18,2026-09-04,2023-12-31,CRE,,,,,,,,,Multifamily,San Jose,988315.33,13053863.62,2.07,67.91
F0116_01,Excellence Tech Industries,11,8082552.95,2023-10-18,2026-09-04,2024-03-31,CRE,,,,,,,,,Multifamily,San Jose,992489.54,13000498.39,2.18,62.17
F0116_01,Excellence Tech Industries,11,8812445.17,2023-10-18,2026-09-04,2024-06-30,CRE,,,,,,,,,Multifamily,San Jose,984507.44,12149078.94,2.25,72.54
F0116_01,Excellence Tech Industries,10,8750586.72,2023-10-18,2026-09-04,2024-09-30,CRE,,,,,,,,,Multifamily,San Jose,983154.81,12387878.09,2.17,70.64
F0116_01,Excellence Tech Industries,10,8823284.06,2023-10-18,2026-09-04,2024-12-31,CRE,,,,,,,,,Multifamily,San Jose,852478.96,12680988.19,2.07,69.58
F0116_01,Excellence Tech Industries,10,8945403.85,2023-10-18,2026-09-04,2025-03-31,CRE,,,,,,,,,Multifamily,San Jose,1078272.59,12356925.82,1.89,72.39
F0116_01,Excellence Tech Industries,10,8536947.24,2023-10-18,2026-09-04,2025-06-30,CRE,,,,,,,,,Multifamily,San Jose,980578.58,12835251.4,2.21,66.51
F0116_01,Excellence Tech Industries,10,10390242.62,2023-10-18,2026-09-04,2025-09-30,CRE,,,,,,,,,Multifamily,San Jose,841954.05,11581414.13,2.32,89.71
F0117_01,Elite Systems Industries,7,8633501.24,2020-07-30,2022-09-10,2020-09-30,CRE,,,,,,,,,Retail,Jacksonville,999748.33,14470525.18,2.66,59.66
F0117_01,Elite Systems Industries,8,9737596.0,2020-07-30,2022-09-10,2020-12-31,CRE,,,,,,,,,Retail,Jacksonville,954173.77,16147453.37,2.04,60.3
F0117_01,Elite Systems Industries,8,9316283.69,2020-07-30,2022-09-10,2021-03-31,CRE,,,,,,,,,Retail,Jacksonville,961533.32,16652091.98,2.36,55.95
F0117_01,Elite Systems Industries,8,7390261.34,2020-07-30,2022-09-10,2021-06-30,CRE,,,,,,,,,Retail,Jacksonville,1099450.6,16341509.24,2.29,45.22
F0117_01,Elite Systems Industries,8,8509670.58,2020-07-30,2022-09-10,2021-09-30,CRE,,,,,,,,,Retail,Jacksonville,1019014.4,16855402.63,2.39,50.49
F0117_01,Elite Systems Industries,8,8974250.07,2020-07-30,2022-09-10,2021-12-31,CRE,,,,,,,,,Retail,Jacksonville,1032123.15,16474214.74,2.41,54.47
F0117_01,Elite Systems Industries,8,8086023.58,2020-07-30,2022-09-10,2022-03-31,CRE,,,,,,,,,Retail,Jacksonville,1004425.33,15322710.61,2.27,52.77
F0117_01,Elite Systems Industries,8,9116261.01,2020-07-30,2022-09-10,2022-06-30,CRE,,,,,,,,,Retail,Jacksonville,979473.36,16851623.51,2.51,54.1
F0117_01,Elite Systems Industries,8,9386527.52,2020-07-30,2022-09-10,2022-09-30,CRE,,,,,,,,,Retail,Jacksonville,1057601.28,15703843.73,2.25,59.77
