facility_id,alert_type,severity,message,created_date,status,assigned_to
F0081_03,Covenant Violation,Critical,Facility F0081_03 has covenant violation(s),2022-06-30,Active,Manager 2
F0081_03,Covenant Violation,Critical,Facility F0081_03 has covenant violation(s),2022-09-30,Active,Manager 1
F0081_03,Covenant Violation,Critical,Facility F0081_03 has covenant violation(s),2022-12-31,Active,Manager 1
F0081_03,Covenant Violation,Critical,Facility F0081_03 has covenant violation(s),2023-03-31,Active,Manager 2
F0081_03,Covenant Violation,Critical,Facility F0081_03 has covenant violation(s),2023-06-30,Active,Manager 2
F0081_03,Covenant Violation,Critical,Facility F0081_03 has covenant violation(s),2023-09-30,Active,Manager 2
F0081_03,Covenant Violation,Critical,Facility F0081_03 has covenant violation(s),2023-12-31,Active,Manager 1
F0081_03,Covenant Violation,Critical,Facility F0081_03 has covenant violation(s),2024-03-31,Active,Manager 2
F0081_03,Covenant Violation,Critical,Facility F0081_03 has covenant violation(s),2024-06-30,Active,Manager 1
F0081_03,Covenant Violation,Critical,Facility F0081_03 has covenant violation(s),2024-09-30,Active,Manager 1
F0081_03,Covenant Violation,Critical,Facility F0081_03 has covenant violation(s),2024-12-31,Active,Manager 1
F0081_03,Covenant Violation,Critical,Facility F0081_03 has covenant violation(s),2025-03-31,Active,Manager 2
F0081_03,Covenant Violation,Critical,Facility F0081_03 has covenant violation(s),2025-06-30,Active,Manager 2
F0081_03,Covenant Violation,Critical,Facility F0081_03 has covenant violation(s),2025-09-30,Active,Manager 2
F0082_01,Covenant Violation,Critical,Facility F0082_01 has covenant violation(s),2022-03-31,Active,Manager 2
F0082_01,Covenant Violation,Critical,Facility F0082_01 has covenant violation(s),2022-09-30,Active,Manager 2
F0082_01,Covenant Violation,Critical,Facility F0082_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0082_01,Covenant Violation,Critical,Facility F0082_01 has covenant violation(s),2024-06-30,Active,Manager 1
F0082_01,Covenant Violation,Critical,Facility F0082_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0082_02,Covenant Violation,Critical,Facility F0082_02 has covenant violation(s),2023-09-30,Active,Manager 1
F0082_02,Covenant Violation,Critical,Facility F0082_02 has covenant violation(s),2023-12-31,Active,Manager 1
F0082_02,Covenant Violation,Critical,Facility F0082_02 has covenant violation(s),2024-03-31,Active,Manager 1
F0082_02,Covenant Violation,Critical,Facility F0082_02 has covenant violation(s),2024-06-30,Active,Manager 1
F0082_02,Covenant Violation,Critical,Facility F0082_02 has covenant violation(s),2024-09-30,Active,Manager 2
F0082_02,Covenant Violation,Critical,Facility F0082_02 has covenant violation(s),2024-12-31,Active,Manager 2
F0082_02,Covenant Violation,Critical,Facility F0082_02 has covenant violation(s),2025-03-31,Active,Manager 1
F0082_02,Covenant Violation,Critical,Facility F0082_02 has covenant violation(s),2025-06-30,Active,Manager 1
F0082_02,Covenant Violation,Critical,Facility F0082_02 has covenant violation(s),2025-09-30,Active,Manager 2
F0082_03,Covenant Violation,Critical,Facility F0082_03 has covenant violation(s),2022-03-31,Active,Manager 1
F0082_03,Covenant Violation,Critical,Facility F0082_03 has covenant violation(s),2022-06-30,Active,Manager 2
F0082_03,Covenant Violation,Critical,Facility F0082_03 has covenant violation(s),2022-09-30,Active,Manager 2
F0082_03,Covenant Violation,Critical,Facility F0082_03 has covenant violation(s),2022-12-31,Active,Manager 1
F0082_03,Covenant Violation,Critical,Facility F0082_03 has covenant violation(s),2023-03-31,Active,Manager 1
F0082_03,Covenant Violation,Critical,Facility F0082_03 has covenant violation(s),2023-06-30,Active,Manager 2
F0082_03,Covenant Violation,Critical,Facility F0082_03 has covenant violation(s),2023-09-30,Active,Manager 2
F0082_03,Covenant Violation,Critical,Facility F0082_03 has covenant violation(s),2023-12-31,Active,Manager 1
F0082_03,Covenant Violation,Critical,Facility F0082_03 has covenant violation(s),2024-03-31,Active,Manager 2
F0082_03,Covenant Violation,Critical,Facility F0082_03 has covenant violation(s),2024-06-30,Active,Manager 2
F0082_03,Covenant Violation,Critical,Facility F0082_03 has covenant violation(s),2024-09-30,Active,Manager 1
F0082_03,Covenant Violation,Critical,Facility F0082_03 has covenant violation(s),2024-12-31,Active,Manager 1
F0082_03,Covenant Violation,Critical,Facility F0082_03 has covenant violation(s),2025-09-30,Active,Manager 2
F0083_01,Covenant Violation,Critical,Facility F0083_01 has covenant violation(s),2023-06-30,Active,Manager 2
F0083_01,Covenant Violation,Critical,Facility F0083_01 has covenant violation(s),2023-09-30,Active,Manager 2
F0083_01,Covenant Violation,Critical,Facility F0083_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0083_01,Covenant Violation,Critical,Facility F0083_01 has covenant violation(s),2024-03-31,Active,Manager 2
F0083_01,Covenant Violation,Critical,Facility F0083_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0083_01,Covenant Violation,Critical,Facility F0083_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0083_01,Covenant Violation,Critical,Facility F0083_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0083_01,Covenant Violation,Critical,Facility F0083_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0083_01,Covenant Violation,Critical,Facility F0083_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0083_01,Covenant Violation,Critical,Facility F0083_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2021-06-30,Active,Manager 2
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2021-09-30,Active,Manager 1
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2021-12-31,Active,Manager 2
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2022-03-31,Active,Manager 2
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2022-06-30,Active,Manager 1
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2022-09-30,Active,Manager 2
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2022-12-31,Active,Manager 2
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2023-03-31,Active,Manager 1
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2023-06-30,Active,Manager 1
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2023-09-30,Active,Manager 2
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2023-12-31,Active,Manager 1
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2024-03-31,Active,Manager 1
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2024-06-30,Active,Manager 1
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2024-09-30,Active,Manager 2
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2024-12-31,Active,Manager 2
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2025-03-31,Active,Manager 2
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2025-06-30,Active,Manager 2
F0084_02,Covenant Violation,Critical,Facility F0084_02 has covenant violation(s),2025-09-30,Active,Manager 2
F0085_01,Covenant Violation,Critical,Facility F0085_01 has covenant violation(s),2023-09-30,Active,Manager 2
F0085_01,Covenant Violation,Critical,Facility F0085_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0085_01,Covenant Violation,Critical,Facility F0085_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0085_01,Covenant Violation,Critical,Facility F0085_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0085_01,Covenant Violation,Critical,Facility F0085_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0085_01,Covenant Violation,Critical,Facility F0085_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0085_01,Covenant Violation,Critical,Facility F0085_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0085_01,Covenant Violation,Critical,Facility F0085_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0085_01,Covenant Violation,Critical,Facility F0085_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0085_03,Covenant Violation,Critical,Facility F0085_03 has covenant violation(s),2024-06-30,Active,Manager 1
F0085_03,Covenant Violation,Critical,Facility F0085_03 has covenant violation(s),2024-09-30,Active,Manager 1
F0085_03,Covenant Violation,Critical,Facility F0085_03 has covenant violation(s),2024-12-31,Active,Manager 1
F0085_03,Covenant Violation,Critical,Facility F0085_03 has covenant violation(s),2025-03-31,Active,Manager 2
F0085_03,Covenant Violation,Critical,Facility F0085_03 has covenant violation(s),2025-06-30,Active,Manager 2
F0085_03,Covenant Violation,Critical,Facility F0085_03 has covenant violation(s),2025-09-30,Active,Manager 1
F0086_01,Covenant Violation,Critical,Facility F0086_01 has covenant violation(s),2021-06-30,Active,Manager 1
F0086_01,Covenant Violation,Critical,Facility F0086_01 has covenant violation(s),2021-09-30,Active,Manager 2
F0086_01,Covenant Violation,Critical,Facility F0086_01 has covenant violation(s),2021-12-31,Active,Manager 1
F0086_01,Covenant Violation,Critical,Facility F0086_01 has covenant violation(s),2022-03-31,Active,Manager 1
F0086_01,Covenant Violation,Critical,Facility F0086_01 has covenant violation(s),2022-09-30,Active,Manager 2
F0086_01,Covenant Violation,Critical,Facility F0086_01 has covenant violation(s),2022-12-31,Active,Manager 1
F0086_01,Covenant Violation,Critical,Facility F0086_01 has covenant violation(s),2023-03-31,Active,Manager 2
F0086_01,Covenant Violation,Critical,Facility F0086_01 has covenant violation(s),2023-09-30,Active,Manager 1
F0086_01,Covenant Violation,Critical,Facility F0086_01 has covenant violation(s),2024-06-30,Active,Manager 2
F0086_01,Covenant Violation,Critical,Facility F0086_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0086_01,Covenant Violation,Critical,Facility F0086_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0086_01,Covenant Violation,Critical,Facility F0086_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0086_01,Covenant Violation,Critical,Facility F0086_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0086_01,Covenant Violation,Critical,Facility F0086_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0086_02,Covenant Violation,Critical,Facility F0086_02 has covenant violation(s),2022-06-30,Active,Manager 1
F0086_02,Covenant Violation,Critical,Facility F0086_02 has covenant violation(s),2022-09-30,Active,Manager 1
F0086_02,Covenant Violation,Critical,Facility F0086_02 has covenant violation(s),2022-12-31,Active,Manager 1
F0086_02,Covenant Violation,Critical,Facility F0086_02 has covenant violation(s),2023-03-31,Active,Manager 2
F0086_02,Covenant Violation,Critical,Facility F0086_02 has covenant violation(s),2023-06-30,Active,Manager 2
F0086_02,Covenant Violation,Critical,Facility F0086_02 has covenant violation(s),2023-09-30,Active,Manager 1
F0086_02,Covenant Violation,Critical,Facility F0086_02 has covenant violation(s),2023-12-31,Active,Manager 2
F0086_02,Covenant Violation,Critical,Facility F0086_02 has covenant violation(s),2024-03-31,Active,Manager 2
F0086_02,Covenant Violation,Critical,Facility F0086_02 has covenant violation(s),2024-06-30,Active,Manager 1
F0086_02,Covenant Violation,Critical,Facility F0086_02 has covenant violation(s),2024-09-30,Active,Manager 1
F0086_02,Covenant Violation,Critical,Facility F0086_02 has covenant violation(s),2024-12-31,Active,Manager 2
F0086_02,Covenant Violation,Critical,Facility F0086_02 has covenant violation(s),2025-03-31,Active,Manager 1
F0086_02,Covenant Violation,Critical,Facility F0086_02 has covenant violation(s),2025-06-30,Active,Manager 1
F0086_02,Covenant Violation,Critical,Facility F0086_02 has covenant violation(s),2025-09-30,Active,Manager 2
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2021-06-30,Active,Manager 1
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2021-09-30,Active,Manager 1
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2021-12-31,Active,Manager 1
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2022-03-31,Active,Manager 1
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2022-06-30,Active,Manager 2
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2022-09-30,Active,Manager 1
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2022-12-31,Active,Manager 2
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2023-03-31,Active,Manager 2
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2023-06-30,Active,Manager 1
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2023-09-30,Active,Manager 2
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2024-06-30,Active,Manager 1
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2024-09-30,Active,Manager 1
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2024-12-31,Active,Manager 1
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0087_01,Covenant Violation,Critical,Facility F0087_01 has covenant violation(s),2025-06-30,Active,Manager 1
F0088_02,Covenant Violation,Critical,Facility F0088_02 has covenant violation(s),2021-06-30,Active,Manager 1
F0088_02,Covenant Violation,Critical,Facility F0088_02 has covenant violation(s),2021-09-30,Active,Manager 2
F0088_02,Covenant Violation,Critical,Facility F0088_02 has covenant violation(s),2021-12-31,Active,Manager 1
F0088_02,Covenant Violation,Critical,Facility F0088_02 has covenant violation(s),2022-03-31,Active,Manager 1
F0088_02,Covenant Violation,Critical,Facility F0088_02 has covenant violation(s),2022-06-30,Active,Manager 2
F0089_01,Covenant Violation,Critical,Facility F0089_01 has covenant violation(s),2023-12-31,Active,Manager 2
F0089_01,Covenant Violation,Critical,Facility F0089_01 has covenant violation(s),2024-03-31,Active,Manager 1
F0089_01,Covenant Violation,Critical,Facility F0089_01 has covenant violation(s),2024-06-30,Active,Manager 1
F0089_01,Covenant Violation,Critical,Facility F0089_01 has covenant violation(s),2024-09-30,Active,Manager 2
F0089_01,Covenant Violation,Critical,Facility F0089_01 has covenant violation(s),2024-12-31,Active,Manager 2
F0089_01,Covenant Violation,Critical,Facility F0089_01 has covenant violation(s),2025-03-31,Active,Manager 2
F0089_01,Covenant Violation,Critical,Facility F0089_01 has covenant violation(s),2025-06-30,Active,Manager 2
F0089_01,Covenant Violation,Critical,Facility F0089_01 has covenant violation(s),2025-09-30,Active,Manager 1
F0089_02,Covenant Violation,Critical,Facility F0089_02 has covenant violation(s),2021-12-31,Active,Manager 2
F0089_02,Covenant Violation,Critical,Facility F0089_02 has covenant violation(s),2022-09-30,Active,Manager 1
F0089_02,Covenant Violation,Critical,Facility F0089_02 has covenant violation(s),2024-09-30,Active,Manager 1
